1787,turned,pale
1788,pale,when
1789,when,he
1790,he,heard
1791,heard,these
1792,these,words
1793,words,and
1794,and,read
1795,read,the
1796,the,decision
1797,decision,in
1798,in,the
1799,the,motionless
1800,motionless,face
1801,face,of
1802,of,his
1803,his,friend
1804,friend,unstoppable
1805,unstoppable,like
1806,like,the
1807,the,arrow
1808,arrow,shot
1809,shot,from
1810,from,the
1811,the,bow.
1812,bow.,soon
1813,soon,and
1814,and,with
1815,with,the
1816,the,first
1817,first,glance
1818,glance,govinda
1819,govinda,realized
1820,realized,now
1821,now,it
1822,it,is
1823,is,beginning
1824,beginning,now
1825,now,siddhartha
1826,siddhartha,is
1827,is,taking
1828,taking,his
1829,his,own
1830,own,way
1831,way,now
1832,now,his
1833,his,fate
1834,fate,is
1835,is,beginning
1836,beginning,to
1837,to,sprout
1838,sprout,and
1839,and,with
1840,with,his
1841,his,my
1842,my,own.
1843,own.,and
1844,and,he
1845,he,turned
1846,turned,pale
1847,pale,like
1848,like,a
1849,a,dry
1850,dry,banana-skin.
1851,banana-skin.,&quot;
1852,&quot;,o
1853,o,siddhartha
1854,siddhartha,&quot;
1855,&quot;,he
1856,he,exclaimed
1857,exclaimed,&quot;
1858,&quot;,will
1859,will,your
1860,your,father
1861,father,permit
1862,permit,you
1863,you,to
1864,to,do
1865,do,that
1866,that,&quot;
1867,&quot;,siddhartha
1868,siddhartha,looked
1869,looked,over
1870,over,as
1871,as,if
1872,if,he
1873,he,was
1874,was,just
1875,just,waking
1876,waking,up.
1877,up.,arrow-fast
1878,arrow-fast,he
1879,he,read
1880,read,in
1881,in,govinda
1882,govinda,&apos;s
1883,&apos;s,soul
1884,soul,read
1885,read,the
1886,the,fear
1887,fear,read
1888,read,the
1889,the,submission.
1890,submission.,&quot;
1891,&quot;,o
1892,o,govinda
1893,govinda,&quot;
1894,&quot;,he
1895,he,spoke
1896,spoke,quietly
1897,quietly,&quot;
1898,&quot;,let
1899,let,&apos;s
1900,&apos;s,not
1901,not,waste
1902,waste,words.
1903,words.,tomorrow
1904,tomorrow,at
1905,at,daybreak
1906,daybreak,i
1907,i,will
1908,will,begin
1909,begin,the
1910,the,life
1911,life,of
1912,of,the
1913,the,samanas.
1914,samanas.,speak
1915,speak,no
1916,no,more
1917,more,of
1918,of,it.
1919,it.,&quot;
1920,&quot;,siddhartha
1921,siddhartha,entered
1922,entered,the
1923,the,chamber
1924,chamber,where
1925,where,his
1926,his,father
1927,father,was
1928,was,sitting
1929,sitting,on
1930,on,a
1931,a,mat
1932,mat,of
1933,of,bast
1934,bast,and
1935,and,stepped
1936,stepped,behind
1937,behind,his
1938,his,father
1939,father,and
1940,and,remained
1941,remained,standing
1942,standing,there
1943,there,until
1944,until,his
1945,his,father
1946,father,felt
1947,felt,that
1948,that,someone
1949,someone,was
1950,was,standing
1951,standing,behind
1952,behind,him.
1953,him.,quoth
1954,quoth,the
1955,the,brahman
1956,brahman,&quot;
1957,&quot;,is
1958,is,that
1959,that,you
1960,you,siddhartha
1961,siddhartha,then
1962,then,say
1963,say,what
1964,what,you
1965,you,came
1966,came,to
1967,to,say.
1968,say.,&quot;
1969,&quot;,quoth
1970,quoth,siddhartha
1971,siddhartha,&quot;
1972,&quot;,with
1973,with,your
1974,your,permission
1975,permission,my
1976,my,father.
1977,father.,i
1978,i,came
1979,came,to
1980,to,tell
1981,tell,you
1982,you,that
1983,that,it
1984,it,is
1985,is,my
1986,my,longing
1987,longing,to
1988,to,leave
1989,leave,your
1990,your,house
1991,house,tomorrow
1992,tomorrow,and
1993,and,go
1994,go,to
1995,to,the
1996,the,ascetics.
1997,ascetics.,my
1998,my,desire
1999,desire,is
2000,is,to
2001,to,become
2002,become,a
2003,a,samana.
2004,samana.,may
2005,may,my
2006,my,father
2007,father,not
2008,not,oppose
2009,oppose,this.
2010,this.,&quot;
2011,&quot;,the
2012,the,brahman
2013,brahman,fell
2014,fell,silent
2015,silent,and
2016,and,remained
2017,remained,silent
2018,silent,for
2019,for,so
2020,so,long
2021,long,that
2022,that,the
2023,the,stars
2024,stars,in
2025,in,the
2026,the,small
2027,small,window
2028,window,wandered
2029,wandered,and
2030,and,changed
2031,changed,their
2032,their,relative
2033,relative,positions
2034,positions,&apos;
2035,&apos;,ere
2036,ere,the
2037,the,silence
2038,silence,was
2039,was,broken.
2040,broken.,silent
2041,silent,and
2042,and,motionless
2043,motionless,stood
2044,stood,the
2045,the,son
2046,son,with
2047,with,his
2048,his,arms
2049,arms,folded
2050,folded,silent
2051,silent,and
2052,and,motionless
2053,motionless,sat
2054,sat,the
2055,the,father
2056,father,on
2057,on,the
2058,the,mat
2059,mat,and
2060,and,the
2061,the,stars
2062,stars,traced
2063,traced,their
2064,their,paths
2065,paths,in
2066,in,the
2067,the,sky.
2068,sky.,then
2069,then,spoke
2070,spoke,the
2071,the,father
2072,father,&quot;
2073,&quot;,not
2074,not,proper
2075,proper,it
2076,it,is
2077,is,for
2078,for,a
2079,a,brahman
2080,brahman,to
2081,to,speak
2082,speak,harsh
2083,harsh,and
2084,and,angry
2085,angry,words.
2086,words.,but
2087,but,indignation
2088,indignation,is
2089,is,in
2090,in,my
2091,my,heart.
2092,heart.,i
2093,i,wish
2094,wish,not
2095,not,to
2096,to,hear
2097,hear,this
2098,this,request
2099,request,for
2100,for,a
2101,a,second
2102,second,time
2103,time,from
2104,from,your
2105,your,mouth.
2106,mouth.,&quot;
2107,&quot;,slowly
2108,slowly,the
2109,the,brahman
2110,brahman,rose
2111,rose,siddhartha
2112,siddhartha,stood
2113,stood,silently
2114,silently,his
2115,his,arms
2116,arms,folded.
2117,folded.,&quot;
2118,&quot;,what
2119,what,are
2120,are,you
2121,you,waiting
2122,waiting,for
2123,for,&quot;
2124,&quot;,asked
2125,asked,the
2126,the,father.
2127,father.,quoth
2128,quoth,siddhartha
2129,siddhartha,&quot;
2130,&quot;,you
2131,you,know
2132,know,what.
2133,what.,&quot;
2134,&quot;,indignant
2135,indignant,the
2136,the,father
2137,father,left
2138,left,the
2139,the,chamber
2140,chamber,indignant
2141,indignant,he
2142,he,went
2143,went,to
2144,to,his
2145,his,bed
2146,bed,and
2147,and,lay
2148,lay,down.
2149,down.,after
2150,after,an
2151,an,hour
2152,hour,since
2153,since,no
2154,no,sleep
2155,sleep,had
2156,had,come
2157,come,over
2158,over,his
2159,his,eyes
2160,eyes,the
2161,the,brahman
2162,brahman,stood
2163,stood,up
2164,up,paced
2165,paced,to
2166,to,and
2167,and,fro
2168,fro,and
2169,and,left
2170,left,the
2171,the,house.
2172,house.,through
2173,through,the
2174,the,small
2175,small,window
2176,window,of
2177,of,the
2178,the,chamber
2179,chamber,he
2180,he,looked
2181,looked,back
2182,back,inside
2183,inside,and
2184,and,there
2185,there,he
2186,he,saw
2187,saw,siddhartha
2188,siddhartha,standing
2189,standing,his
2190,his,arms
2191,arms,folded
2192,folded,not
2193,not,moving
2194,moving,from
2195,from,his
2196,his,spot.
2197,spot.,pale
2198,pale,shimmered
2199,shimmered,his
2200,his,bright
2201,bright,robe.
2202,robe.,with
2203,with,anxiety
2204,anxiety,in
2205,in,his
2206,his,heart
2207,heart,the
2208,the,father
2209,father,returned
2210,returned,to
2211,to,his
2212,his,bed.
2213,bed.,after
2214,after,another
2215,another,hour
2216,hour,since
2217,since,no
2218,no,sleep
2219,sleep,had
2220,had,come
2221,come,over
2222,over,his
2223,his,eyes
2224,eyes,the
2225,the,brahman
2226,brahman,stood
2227,stood,up
2228,up,again
2229,again,paced
2230,paced,to
2231,to,and
2232,and,fro
2233,fro,walked
2234,walked,out
2235,out,of
2236,of,the
2237,the,house
2238,house,and
2239,and,saw
2240,saw,that
2241,that,the
2242,the,moon
2243,moon,had
2244,had,risen.
2245,risen.,through
2246,through,the
2247,the,window
2248,window,of
2249,of,the
2250,the,chamber
2251,chamber,he
2252,he,looked
2253,looked,back
2254,back,inside
2255,inside,there
2256,there,stood
2257,stood,siddhartha
2258,siddhartha,not
2259,not,moving
2260,moving,from
2261,from,his
2262,his,spot
2263,spot,his
2264,his,arms
2265,arms,folded
2266,folded,moonlight
2267,moonlight,reflecting
2268,reflecting,from
2269,from,his
2270,his,bare
2271,bare,shins.
2272,shins.,with
2273,with,worry
2274,worry,in
2275,in,his
2276,his,heart
2277,heart,the
2278,the,father
2279,father,went
2280,went,back
2281,back,to
2282,to,bed.
2283,bed.,and
2284,and,he
2285,he,came
2286,came,back
2287,back,after
2288,after,an
2289,an,hour
2290,hour,he
2291,he,came
2292,came,back
2293,back,after
2294,after,two
2295,two,hours
2296,hours,looked
2297,looked,through
2298,through,the
2299,the,small
2300,small,window
2301,window,saw
2302,saw,siddhartha
2303,siddhartha,standing
2304,standing,in
2305,in,the
2306,the,moon
2307,moon,light
2308,light,by
2309,by,the
2310,the,light
2311,light,of
2312,of,the
2313,the,stars
2314,stars,in
2315,in,the
2316,the,darkness.
2317,darkness.,and
2318,and,he
2319,he,came
2320,came,back
2321,back,hour
2322,hour,after
2323,after,hour
2324,hour,silently
2325,silently,he
2326,he,looked
2327,looked,into
2328,into,the
2329,the,chamber
2330,chamber,saw
2331,saw,him
2332,him,standing
2333,standing,in
2334,in,the
2335,the,same
2336,same,place
2337,place,filled
2338,filled,his
2339,his,heart
2340,heart,with
2341,with,anger
2342,anger,filled
2343,filled,his
2344,his,heart
2345,heart,with
2346,with,unrest
2347,unrest,filled
2348,filled,his
2349,his,heart
2350,heart,with
2351,with,anguish
2352,anguish,filled
2353,filled,it
2354,it,with
2355,with,sadness.
2356,sadness.,and
2357,and,in
2358,in,the
2359,the,night
2360,night,&apos;s
2361,&apos;s,last
2362,last,hour
2363,hour,before
2364,before,the
2365,the,day
2366,day,began
2367,began,he
2368,he,returned
2369,returned,stepped
2370,stepped,into
2371,into,the
2372,the,room
2373,room,saw
2374,saw,the
2375,the,young
2376,young,man
2377,man,standing
2378,standing,there
2379,there,who
2380,who,seemed
2381,seemed,tall
2382,tall,and
2383,and,like
2384,like,a
2385,a,stranger
2386,stranger,to
2387,to,him.
2388,him.,&quot;
2389,&quot;,siddhartha
2390,siddhartha,&quot;
2391,&quot;,he
2392,he,spoke
2393,spoke,&quot;
2394,&quot;,what
2395,what,are
2396,are,you
2397,you,waiting
2398,waiting,for
2399,for,&quot;
2400,&quot;,&quot;
2401,&quot;,you
2402,you,know
2403,know,what.
2404,what.,&quot;
2405,&quot;,&quot;
2406,&quot;,will
2407,will,you
2408,you,always
2409,always,stand
2410,stand,that
2411,that,way
2412,way,and
2413,and,wait
2414,wait,until
2415,until,it
2416,it,&apos;ll
2417,&apos;ll,becomes
2418,becomes,morning
2419,morning,noon
2420,noon,and
2421,and,evening
2422,evening,&quot;
2423,&quot;,&quot;
2424,&quot;,i
2425,i,will
2426,will,stand
2427,stand,and
2428,and,wait.
2429,wait.,&quot;
2430,&quot;,you
2431,you,will
2432,will,become
2433,become,tired
2434,tired,siddhartha.
2435,siddhartha.,&quot;
2436,&quot;,&quot;
2437,&quot;,i
2438,i,will
2439,will,become
2440,become,tired.
2441,tired.,&quot;
2442,&quot;,&quot;
2443,&quot;,you
2444,you,will
2445,will,fall
2446,fall,asleep
2447,asleep,siddhartha.
2448,siddhartha.,&quot;
2449,&quot;,&quot;
2450,&quot;,i
2451,i,will
2452,will,not
2453,not,fall
2454,fall,asleep.
2455,asleep.,&quot;
2456,&quot;,&quot;
2457,&quot;,you
2458,you,will
2459,will,die
2460,die,siddhartha.
2461,siddhartha.,&quot;
2462,&quot;,&quot;
2463,&quot;,i
2464,i,will
2465,will,die.
2466,die.,&quot;
2467,&quot;,&quot;
2468,&quot;,and
2469,and,would
2470,would,you
2471,you,rather
2472,rather,die
2473,die,than
2474,than,obey
2475,obey,your
2476,your,father
2477,father,&quot;
2478,&quot;,&quot;
2479,&quot;,siddhartha
2480,siddhartha,has
2481,has,always
2482,always,obeyed
2483,obeyed,his
2484,his,father.
2485,father.,&quot;
2486,&quot;,&quot;
2487,&quot;,so
2488,so,will
2489,will,you
2490,you,abandon
2491,abandon,your
2492,your,plan
2493,plan,&quot;
2494,&quot;,&quot;
2495,&quot;,siddhartha
2496,siddhartha,will
2497,will,do
2498,do,what
2499,what,his
2500,his,father
2501,father,will
2502,will,tell
2503,tell,him
2504,him,to
2505,to,do.
2506,do.,&quot;
2507,&quot;,the
2508,the,first
2509,first,light
2510,light,of
2511,of,day
2512,day,shone
2513,shone,into
2514,into,the
2515,the,room.
2516,room.,the
2517,the,brahman
2518,brahman,saw
2519,saw,that
2520,that,siddhartha
2521,siddhartha,was
2522,was,trembling
2523,trembling,softly
2524,softly,in
2525,in,his
2526,his,knees.
2527,knees.,in
2528,in,siddhartha
2529,siddhartha,&apos;s
2530,&apos;s,face
2531,face,he
2532,he,saw
2533,saw,no
2534,no,trembling
2535,trembling,his
2536,his,eyes
2537,eyes,were
2538,were,fixed
2539,fixed,on
2540,on,a
2541,a,distant
2542,distant,spot.
2543,spot.,then
2544,then,his
2545,his,father
2546,father,realized
2547,realized,that
2548,that,even
2549,even,now
2550,now,siddhartha
2551,siddhartha,no
2552,no,longer
2553,longer,dwelt
2554,dwelt,with
2555,with,him
2556,him,in
2557,in,his
2558,his,home
2559,home,that
2560,that,he
2561,he,had
2562,had,already
2563,already,left
2564,left,him.
2565,him.,the
2566,the,father
2567,father,touched
2568,touched,siddhartha
2569,siddhartha,&apos;s
2570,&apos;s,shoulder.
2571,shoulder.,&quot;
2572,&quot;,you
2573,you,will
2574,will,&quot;
2575,&quot;,he
2576,he,spoke
2577,spoke,&quot;
2578,&quot;,go
2579,go,into
2580,into,the
2581,the,forest
2582,forest,and
2583,and,be
2584,be,a
2585,a,samana.
2586,samana.,when
2587,when,you
2588,you,&apos;ll
2589,&apos;ll,have
2590,have,found
2591,found,blissfulness
2592,blissfulness,in
2593,in,the
2594,the,forest
2595,forest,then
2596,then,come
2597,come,back
2598,back,and
2599,and,teach
2600,teach,me
2601,me,to
2602,to,be
2603,be,blissful.
2604,blissful.,if
2605,if,you
2606,you,&apos;ll
2607,&apos;ll,find
2608,find,disappointment
2609,disappointment,then
2610,then,return
2611,return,and
2612,and,let
2613,let,us
2614,us,once
2615,once,again
2616,again,make
2617,make,offerings
2618,offerings,to
2619,to,the
2620,the,gods
2621,gods,together.
2622,together.,go
2623,go,now
2624,now,and
2625,and,kiss
2626,kiss,your
2627,your,mother
2628,mother,tell
2629,tell,her
2630,her,where
2631,where,you
2632,you,are
2633,are,going
2634,going,to.
2635,to.,but
2636,but,for
2637,for,me
2638,me,it
2639,it,is
2640,is,time
2641,time,to
2642,to,go
2643,go,to
2644,to,the
2645,the,river
2646,river,and
2647,and,to
2648,to,perform
2649,perform,the
2650,the,first
2651,first,ablution.
2652,ablution.,&quot;
2653,&quot;,he
2654,he,took
2655,took,his
2656,his,hand
2657,hand,from
2658,from,the
2659,the,shoulder
2660,shoulder,of
2661,of,his
2662,his,son
2663,son,and
2664,and,went
2665,went,outside.
2666,outside.,siddhartha
2667,siddhartha,wavered
2668,wavered,to
2669,to,the
2670,the,side
2671,side,as
2672,as,he
2673,he,tried
2674,tried,to
2675,to,walk.
2676,walk.,he
2677,he,put
2678,put,his
2679,his,limbs
2680,limbs,back
2681,back,under
2682,under,control
2683,control,bowed
2684,bowed,to
2685,to,his
2686,his,father
2687,father,and
2688,and,went
2689,went,to
2690,to,his
2691,his,mother
2692,mother,to
2693,to,do
2694,do,as
2695,as,his
2696,his,father
2697,father,had
2698,had,said.
2699,said.,as
2700,as,he
2701,he,slowly
2702,slowly,left
2703,left,on
2704,on,stiff
2705,stiff,legs
2706,legs,in
2707,in,the
2708,the,first
2709,first,light
2710,light,of
2711,of,day
